uniqueID,classID
3373,9
3377,3
3378,7
3379,2
3381,9
3395,8
3396,6
3404,8
3416,2
3417,5
3422,3
3428,2
3429,3
3430,2
3438,5
3439,6
3441,9
3450,3
3451,5
3455,5
3456,1
3459,9
3465,7
3468,3
3469,3
3470,2
3472,4
3473,8
3481,6
3482,3
3483,2
3503,9
3505,2
3508,4
3514,5
3537,3
3539,0
3542,3
3543,9
3544,3
3553,6
3555,5
3556,6
3558,3
3559,6
3560,4
3561,5
3563,2
3565,2
3578,4
3579,7
3580,8
3584,3
3586,0
3590,5
3593,3
3594,2
3597,6
3599,6
3623,3
3627,7
3629,7
3634,6
3637,1
3641,4
3642,8
3647,7
3650,3
3652,7
3653,3
3655,3
3661,5
3663,3
3665,5
3677,3
3683,2
3686,3
3690,3
3693,3
3708,3
3711,8
3714,4
3716,3
3719,6
3734,9
3738,9
3739,7
3758,4
3761,6
3766,2
3779,8
3780,6
3784,9
3786,1
3789,8
3790,3
3793,3
3798,5
3799,2
3803,0
3804,8
3810,3
3812,5
3819,5
3820,5
3823,3
3832,7
3834,3
3850,3
3851,7
3853,4
3856,6
3857,3
3863,2
3871,3
3872,8
3874,3
3882,1
3883,7
3889,2
3892,7
3894,8
3895,3
3896,7
3897,2
3898,4
3899,3
3900,3
3903,3
3908,4
3911,4
3914,5
3918,4
3929,7
3930,5
3931,2
3933,4
3934,3
3937,5
3940,8
3941,3
3942,9
3949,3
3958,6
3959,7
3962,9
3965,3
3966,6
3968,6
3973,8
3977,3
3983,3
3986,3
3990,3
3992,5
3993,7
3998,8
4007,2
4010,5
4017,4
4025,7
4033,5
4034,3
4037,2
4043,8
4044,7
4045,3
4046,6
4047,3
4048,3
4060,8
4063,2
4064,3
4069,9
4070,2
4074,3
4077,8
4079,7
4081,5
4089,9
4093,9
4101,2
4102,8
4105,6
4107,8
4111,8
4120,8
4121,7
4126,7
4130,7
4132,3
4133,2
4136,3
4137,6
4140,3
4147,4
4149,2
4151,3
4156,6
4158,3
4159,2
4164,3
4165,8
4166,6
4171,3
4172,3
4185,8
4192,8
4195,3
4197,9
4199,2
4209,2
4211,3
4214,9
4215,9
4218,2
4220,2
4226,3
4227,5
4230,3
4231,8
4232,7
4233,2
4241,4
4244,6
4246,3
4249,3
4252,4
4261,3
4273,2
4274,3
4276,8
4288,7
4291,8
4293,2
4297,8
4298,9
4302,5
4305,5
4315,3
4316,9
4319,6
4322,7
4323,7
4331,5
4341,6
4342,2
4345,8
4346,4
4347,8
4350,4
4360,4
4361,8
4363,6
4366,3
4368,2
4369,0
4371,5
4374,5
4376,7
4377,9
4378,4
4379,5
4380,5
4381,2
4384,7
4387,2
4388,5
4390,2
4392,6
4394,2
4395,8
4398,3
4404,2
4407,5
4410,2
4414,2
4415,3
4417,7
4425,3
4431,8
4436,3
4439,9
4440,8
4442,9
4446,3
4453,5
4457,4
4466,2
4467,4
4483,7
4484,3
4485,2
4505,9
4507,3
4509,8
4515,5
4519,2
4520,4
4524,2
4540,8
4554,4
4555,3
4557,3
4559,7
4560,2
4563,2
4565,3
4585,9
4589,6
4593,9
4597,5
4598,5
4599,3
4607,9
4609,7
4611,3
4614,3
4615,3
4617,2
4619,3
4626,4
4629,5
4633,3
4635,2
4636,8
4638,6
4640,3
4660,8
4663,8
4664,9
4671,2
4673,4
4683,3
4692,4
4699,2
4705,3
4711,5
4712,2
4715,3
4719,6
4724,4
4726,2
4727,3
4730,3
4739,6
4741,6
4744,8
4751,2
4756,3
4757,2
4762,7
4763,9
4767,7
4769,7
4773,8
4781,2
4789,8
4791,6
4798,8
4800,6
4818,8
4820,4
4821,6
4831,3
4832,8
4836,9
4839,0
4841,2
4842,0
4844,7
4852,7
4853,2
4854,0
4859,7
4860,2
4861,7
4862,4
4865,8
4866,8
4871,3
4872,3
4873,8
4876,7
4879,2
4880,9
4883,2
4887,2
4889,2
4901,2
4903,5
4909,3
4913,6
4918,6
4919,8
4923,2
4925,7
4927,5
4932,8
4934,9
4935,8
4938,3
4943,8
4945,3
4946,3
4951,5
4952,6
4957,8
4958,1
4959,3
4962,4
4964,2
4966,2
4970,2
4979,2
4986,8
4988,8
4992,9
4997,7
5017,2
5026,3
5030,5
5043,8
5045,8
5046,2
5050,3
5061,8
5063,7
5067,9
5076,7
5078,5
5081,0
5093,5
5098,5
5101,5
5109,7
5110,3
5118,7
5119,8
5120,4
5121,2
5122,0
5124,7
5127,9
5128,7
5131,2
5137,3
5139,0
5141,3
5146,6
5152,3
5156,3
5160,7
5165,2
5171,2
5172,2
5186,2
5191,5
5192,2
5199,4
5202,8
5207,9
5208,3
5211,3
5213,2
5223,7
5224,2
5226,0
5227,3
5230,5
5236,9
5241,2
5248,3
5250,7
5254,9
5256,0
5257,9
5258,7
5260,8
5261,3
5268,8
5279,3
5286,3
5287,8
5289,2
5291,5
5297,5
5301,3
5302,3
5305,2
5313,7
5314,9
5315,3
5317,5
5321,3
5322,6
5324,3
5325,8
5333,2
5338,7
5339,9
5342,3
5349,3
5353,2
5363,6
5368,7
5373,6
5374,3
5376,9
5377,2
5379,5
5382,3
5384,3
5390,8
5392,2
5395,7
5403,4
5405,3
5412,3
5419,8
5423,6
5424,2
5426,8
5430,6
5432,9
5433,7
5435,3
5436,9
5437,8
5442,9
5443,4
5447,5
5453,6
5455,3
5459,2
5466,3
5467,3
5468,4
5479,8
5493,5
5500,7
5502,3
5515,3
5517,3
5521,3
5522,8
5523,7
5524,4
5527,7
5528,3
5548,2
5562,3
5566,2
5568,3
5569,4
5572,5
5575,3
5581,3
5582,8
5585,2
5586,7
5588,8
5596,3
5600,4
5602,8
5623,8
5625,2
5629,3
5637,8
5642,2
5647,7
5652,2
5653,2
5659,3
5660,8
5665,8
5666,3
5668,3
5673,3
5676,2
5686,9
5692,8
5693,2
5697,3
5698,6
5701,3
5702,0
5706,7
5709,8
5714,7
5718,6
5723,3
5728,6
5729,1
5740,3
5742,3
5749,3
5756,6
5758,3
5768,8
5772,3
5773,3
5774,3
5776,2
5777,6
5778,3
5783,4
5787,3
5799,2
5800,3
5801,2
5803,3
5804,3
5810,6
5814,8
5815,2
5820,6
5824,3
5827,3
5828,4
5829,2
5836,2
5837,9
5845,8
5848,9
5849,8
5851,9
5854,2
5859,7
5860,6
5862,2
5864,9
5867,7
5868,8
5869,3
5875,7
5878,2
5884,3
5885,5
5892,3
5898,3
5901,6
5902,6
5904,4
5905,8
5909,6
5923,3
5925,7
5927,8
5930,7
5931,7
5938,0
5940,3
5946,0
5954,4
5957,7
5960,3
5963,3
5964,6
5986,6
5993,3
6002,3
6004,9
6011,9
6020,5
6022,3
6033,3
6034,9
6035,2
6036,8
6048,0
6049,9
6052,3
6056,5
6061,6
6065,3
6067,6
6071,3
6072,8
6074,2
6079,3
6081,6
6083,5
6089,7
6092,3
6094,3
6097,3
6100,7
6109,7
6111,9
6116,8
6125,6
6136,3
6141,1
6146,3
6156,3
6160,9
6164,2
6166,7
6167,0
6168,7
6169,2
6170,7
6186,6
6188,8
6195,7
6197,2
6200,6
6202,9
6208,2
6212,5
6214,9
6219,2
6221,7
6223,3
6228,2
6229,6
6231,5
6232,5
6233,7
6235,5
6236,6
6238,3
6243,5
6252,7
6255,3
6262,8
6266,3
6272,0
6275,6
6279,6
6282,6
6286,8
6290,2
6294,9
6297,6
6307,7
6309,3
6311,6
6314,7
6321,4
6328,3
6329,8
6331,3
6332,6
6333,2
6338,6
6339,3
6340,4
6343,9
6350,8
6357,8
6365,4
6367,3
6368,8
6372,3
6373,6
6386,6
6401,8
6404,8
6408,3
6412,2
6415,3
6416,7
6417,9
6420,3
6423,2
6424,2
6429,4
6430,4
6435,8
6437,8
6440,3
6444,8
6445,3
6453,0
6457,2
6461,6
6463,3
6466,8
6472,1
6476,3
6491,3
6492,2
6496,2
6499,7
6501,4
6503,0
6504,3
6510,6
6514,4
6519,3
6522,2
6527,6
6535,6
6538,6
6540,5
6541,3
6546,2
6550,8
6564,5
6571,7
6579,4
6581,3
6582,9
6584,8
6589,9
6596,2
6599,8
6611,9
6612,2
6615,5
6616,9
6619,2
6628,9
6641,8
6642,3
6645,5
6650,4
6659,3
6662,3
6663,2
6670,3
6673,3
6676,2
6691,9
6693,3
6697,3
6699,5
6702,9
6707,2
6710,6
6711,0
6713,9
6714,3
6715,9
6717,2
6725,9
6729,8
6731,7
6732,3
6736,8
6742,3
6746,3
6747,5
6750,7
6757,3
6761,2
6766,2
6767,5
6776,6
6777,4
6780,2
6783,5
6792,0
6793,3
6794,2
6795,4
6812,3
6813,3
6821,8
6822,4
6825,9
6827,2
6828,2
6829,3
6836,3
6837,0
6838,8
6839,6
6843,5
6858,6
6859,6
6861,3
6878,8
6879,3
6882,7
6884,2
6891,3
6895,7
6899,8
6900,7
6904,3
6906,3
6911,6
6918,3
6919,8
6920,2
6928,4
6930,4
6932,3
6935,2
6937,3
6944,5
6945,9
6946,8
6948,5
6950,2
6955,4
6956,8
6958,9
6967,3
6972,5
6975,8
6984,9
6986,9
6989,7
6992,3
7003,3
7008,3
7012,8
7013,6
7014,2
7018,8
7020,4
7022,7
7032,2
7036,9
7041,0
7046,3
7057,3
7059,0
7062,3
7066,2
7073,3
7079,3
7080,8
7081,5
7082,7
7083,3
7086,9
7088,2
7101,3
7102,4
7103,9
7106,7
7115,5
7120,3
7123,3
7124,3
7133,4
7137,3
7141,8
7142,5
7150,8
7153,9
7157,8
7176,3
7177,1
7178,7
7180,5
7182,6
7186,8
7187,6
7189,9
7192,2
7194,8
7196,8
7201,6
7202,5
7203,7
7230,4
7234,3
7237,7
7238,4
7239,5
7250,3
7253,8
7258,9
7269,2
7271,3
7272,2
7276,2
7283,7
7285,2
7287,2
7293,3
7300,2
7301,6
7305,8
7308,3
7313,3
7319,2
7325,9
7326,3
7329,3
7335,7
7343,5
7347,2
7358,3
7365,3
7368,7
7376,3
7378,8
7379,6
7386,3
7389,3
7390,3
7393,5
7394,8
7396,3
7401,2
7402,5
7403,8
7413,8
7414,3
7416,9
7419,8
7427,4
7437,8
7438,0
7439,7
7440,2
7451,4
7452,3
7461,6
7470,7
7484,3
7488,7
7500,9
7503,7
7504,8
7509,8
7510,3
7512,2
7520,2
7526,7
7529,2
7532,8
7535,5
7537,2
7538,3
7547,5
7550,3
7558,8
7559,3
7561,3
7572,6
7581,4
7585,6
7587,2
7589,2
7594,9
7595,2
7597,2
7598,4
7601,4
7604,1
7605,3
7608,3
7609,5
7615,8
7616,5
7620,5
7621,7
7631,9
7632,7
7650,2
7654,6
7656,3
7657,4
7663,3
7672,6
7673,8
7677,5
7682,8
7689,9
7691,3
7699,2
7707,2
7709,1
7718,3
7721,3
7724,9
7730,3
7731,3
7735,8
7737,3
7746,6
7752,8
7763,2
7765,6
7767,3
7768,2
7773,2
7774,6
7778,5
7782,2
7791,8
7802,7
7806,3
7807,1
7811,9
7814,2
7822,3
7823,3
7826,3
7829,8
7830,5
7831,4
7841,2
7846,4
7848,9
7857,3
7859,6
7861,2
7865,3
7866,5
7869,2
7872,6
7874,2
7878,4
7882,6
7884,7
7885,8
7889,2
7906,4
7915,6
7923,9
7927,8
7929,4
7940,3
7947,3
7963,3
7966,9
7968,8
7972,2
7976,5
7978,5
7985,3
7988,2
7990,9
7993,6
7999,3
8002,2
8006,3
8007,3
8008,9
8014,8
8016,3
8021,5
8023,6
8037,8
8045,3
8047,9
8048,5
8049,1
8063,3
8064,5
8065,9
8073,2
8085,6
8094,2
8096,8
8102,3
8103,3
8107,1
8116,3
8127,8
8135,8
8139,2
8143,8
8149,7
8151,3
8156,6
8157,5
8166,4
8167,3
8168,4
8170,5
8172,7
8179,7
8180,2
8186,6
8200,8
8203,5
8205,7
8208,2
8209,0
8214,7
8216,5
8217,8
8224,2
8226,8
8227,6
8232,2
8234,2
8236,3
8237,9
8239,9
8241,3
8246,3
8249,2
8250,7
8258,6
8264,8
8267,3
8268,7
8269,7
8274,6
8278,5
8279,2
8282,3
8283,3
8287,8
8291,3
8293,6
8298,8
8299,2
8305,3
8310,2
8322,3
8323,3
8326,9
8331,6
8345,9
8346,2
8351,7
8353,2
8356,5
8358,3
8362,7
8368,5
8370,4
8374,6
8376,2
8384,2
8387,4
8389,6
8394,8
8400,8
8407,8
8409,7
8412,3
8417,6
8423,7
8431,9
8439,7
8445,9
8450,8
8452,6
8457,3
8459,7
8465,8
8467,2
8473,8
8478,3
8481,2
8486,7
8495,9
8496,5
8499,2
8502,6
8512,2
8513,4
8514,3
8520,8
8526,7
8528,5
8529,6
8535,6
8541,7
8542,8
8549,9
8550,2
8552,8
8554,8
8555,4
8568,3
8578,2
8579,3
8580,2
8593,3
8594,3
8600,3
8601,3
8612,9
8614,3
8627,2
8628,4
8632,5
8639,8
8642,8
8645,0
8650,3
8653,7
8654,2
8655,8
8660,3
8667,6
8668,9
8669,0
8671,2
8677,6
8681,2
8684,2
8691,3
8692,9
8695,2
8698,8
8709,3
8714,8
8717,3
8721,8
8727,2
8730,2
8736,8
8741,7
8743,1
8745,9
8746,5
8752,5
8753,2
8755,3
8762,9
8764,3
8765,2
8768,3
8770,5
8774,8
8776,8
8782,9
8783,9
8788,3
8789,9
8791,9
8795,8
8799,3
8802,2
8803,4
8806,2
8812,3
8815,1
8818,2
8821,7
8823,6
8825,8
8828,1
8834,7
8836,3
8838,8
8841,3
8843,8
8848,3
8851,3
8853,2
8855,8
8856,3
8859,4
8878,7
8884,7
8891,7
8892,2
8898,4
8899,7
8901,9
8907,3
8919,5
8920,8
8922,9
8923,8
8926,3
8930,9
8939,7
8946,4
8947,2
8949,2
8951,2
8953,2
8954,6
8957,3
8966,8
8978,8
8980,8
8981,3
8982,2
8985,3
8988,3
8989,3
8992,5
8996,3
8998,7
9003,8
9005,7
9007,6
9008,7
9010,3
9015,2
9018,7
9022,8
9026,3
9027,6
9028,4
9032,7
9036,3
9037,2
9039,2
9040,2
9042,6
9044,3
9045,5
9046,6
9050,2
9051,2
9064,6
9065,3
9066,3
9070,7
9077,3
9083,4
9087,6
9089,9
9096,3
9098,4
9099,9
9107,3
9110,8
9116,3
9129,5
9143,5
9158,9
9161,6
9168,7
9171,3
9174,4
9182,7
9190,5
9193,2
9200,2
9203,6
9209,3
9216,2
9218,1
9222,8
9225,2
9233,9
9245,8
9248,8
9257,2
9258,3
9259,1
9266,7
9270,5
9271,3
9272,3
9273,4
9278,5
9279,8
9281,3
9293,2
9294,9
9299,7
9300,3
9301,7
9304,7
9306,3
9311,5
9317,3
9318,3
9319,9
9325,9
9327,8
9328,3
9332,0
9336,5
9342,8
9345,3
9352,6
9358,7
9366,7
9368,2
9372,3
9377,6
9378,1
9380,3
9386,2
9388,8
9392,2
9393,2
9394,6
9403,3
9404,2
9411,2
9415,2
9419,3
9420,9
9421,2
9422,1
9423,6
9427,3
9432,9
9434,3
9437,3
9440,3
9444,2
9446,3
9449,5
9453,2
9456,8
9458,3
9461,3
9464,9
9465,3
9466,2
9473,4
9476,2
9480,4
9483,3
9486,6
9489,2
9494,7
9496,2
9504,5
9507,2
9508,5
9518,6
9522,8
9525,4
9526,7
9528,3
9535,7
9536,7
9540,9
9546,5
9553,7
9554,3
9561,3
9567,3
9571,9
9578,3
9581,0
9591,4
9594,4
9598,8
9600,3
9611,3
9612,6
9613,2
9615,6
9633,3
9634,3
9639,3
9645,2
9648,3
9662,4
9672,8
9677,0
9679,6
9688,6
9689,8
9691,5
9695,7
9698,1
9700,2
9702,7
9706,6
9714,2
9715,9
9716,8
9723,6
9724,3
9725,8
9730,2
9732,9
9733,9
9737,7
9740,3
9741,1
9742,3
9744,2
9745,3
9747,3
9758,6
9760,2
9763,9
9765,2
9766,6
9769,4
9778,2
9781,3
9782,5
9785,9
9789,5
9793,7
9796,3
9798,3
9801,8
9802,5
9807,3
9810,2
9825,5
9826,2
9838,3
9840,7
9847,6
9850,4
9852,2
9860,3
9868,7
9869,7
9871,3
9883,7
9889,6
9894,9
9895,3
9899,2
9901,7
9902,6
9903,3
9904,5
9905,2
9917,3
9919,4
9925,3
9926,6
9927,8
9928,3
9939,2
9944,2
9945,3
9949,3
9951,8
9960,2
9961,3
9970,2
9972,7
9974,8
9975,3
9981,5
9982,5
9983,8
9985,2
9989,3
9998,3
10005,8
10009,3
10011,3
10015,7
10019,7
10029,7
10033,3
10041,3
10043,4
10046,3
10054,6
10058,2
10062,3
10063,0
10066,5
10068,9
10071,8
10083,7
10085,1
10086,2
10091,3
10095,6
10097,3
10098,5
10101,3
10102,9
10107,7
10108,3
10110,0
10112,3
10119,7
10132,4
10149,4
10153,0
10160,4
10167,0
10173,6
10179,2
10181,7
10186,3
10187,3
10188,4
10191,8
10194,3
10204,1
10207,6
10210,7
10214,9
10217,2
10223,2
10225,3
10229,2
10232,6
10234,0
10235,6
10237,5
10241,3
10243,8
10245,3
10251,2
10257,7
10258,3
10259,9
10260,8
10261,2
10262,7
10265,6
10266,3
10270,2
10271,2
10273,3
10274,3
10275,3
10278,2
10287,2
10288,4
10296,8
10301,2
10302,7
10309,9
10317,3
10319,3
10331,8
10341,8
10347,6
10349,3
10350,3
10364,3
10365,2
10369,3
10371,6
10373,5
10376,8
10377,8
10378,6
10379,2
10382,3
10385,0
10389,5
10392,3
10397,5
10401,7
10405,8
10412,2
10415,8
10416,5
10420,3
10423,2
10428,8
10436,5
10444,2
10446,3
10452,2
10456,3
10458,8
10460,9
10462,7
10469,9
10470,7
10471,9
10472,3
10485,8
10487,7
10488,3
10493,8
10495,3
10497,2
10505,5
10514,2
10516,3
10521,2
10523,6
10525,8
10528,9
10529,2
10530,2
10532,8
10547,3
10549,9
10551,3
10567,4
10570,5
10572,3
10573,8
10576,3
10577,8
10580,8
10586,4
10594,7
10596,8
10605,7
10619,4
10621,2
10624,6
10627,8
10628,2
10637,3
10638,6
10640,2
10644,9
10648,7
10649,3
10655,5
10657,8
10660,6
10661,3
10664,9
10665,2
10666,5
10667,2
10670,3
10672,3
10686,3
10693,2
10694,6
10696,3
10702,2
10703,3
10704,6
10705,9
10711,5
10730,2
10734,6
10737,2
10738,2
10756,8
10758,7
10762,2
10763,3
10764,7
10770,3
10775,3
10778,6
10781,6
10783,4
10784,5
10785,8
10789,9
10795,5
10799,3
10800,3
10802,3
10805,3
10807,0
10809,8
10810,9
10812,5
10824,7
10830,7
10833,8
10839,6
10840,2
10843,2
10862,8
10866,8
10868,8
10875,3
10882,4
10896,3
10897,6
10906,7
10909,3
10922,5
10923,2
10928,2
10930,3
10942,3
10945,7
10946,8
10954,6
10959,3
10963,8
10965,4
10973,5
10979,8
10987,3
10992,6
10993,3
10996,2
10997,2
11003,7
11006,3
11009,8
11018,3
11028,5
11029,5
11041,3
11042,7
11045,6
11046,3
11052,2
11056,8
11074,2
11075,9
11076,2
11077,3
11078,2
11080,3
11085,3
11089,9
11093,4
11094,8
11095,5
11110,0
11122,2
11125,4
11129,6
11130,3
11132,3
11133,5
11140,5
11154,8
11155,2
11156,2
11158,4
11163,8
11170,7
11175,5
11179,8
11182,3
11187,8
11190,0
11193,7
11199,3
11204,6
11205,7
11210,6
11213,8
11222,8
11224,3
11227,6
11228,9
11230,2
11231,2
11233,4
11259,6
11260,8
11269,6
11270,3
11276,8
11277,3
11278,9
11281,8
11282,8
11283,5
11304,8
11306,0
11311,3
11312,5
11313,6
11315,2
11325,7
11326,7
11336,2
11337,2
11339,5
11345,5
11349,3
11356,3
11360,8
11364,2
11368,9
11369,9
11375,3
11388,3
11389,3
11390,4
11398,3
11403,7
11421,3
11433,7
