uniqueID,classID
3874,2
3882,1
3883,2
3889,2
3892,2
3894,9
3895,2
3896,7
3897,2
3898,5
3899,5
3900,1
3903,2
3908,1
3911,1
3914,1
3918,6
3929,7
3930,5
3931,7
3933,5
3934,0
3937,5
3940,5
3941,2
3942,2
3949,2
3958,6
3959,2
3962,7
3965,2
3966,1
3968,6
3973,7
3977,2
3983,1
3986,2
3990,3
3992,1
3993,7
3998,7
4007,7
4010,1
4017,5
4025,2
4033,5
4034,1
4037,1
4043,7
4044,2
4045,2
4046,2
4047,0
4048,2
4060,7
4063,9
4064,7
4069,7
4070,1
4074,2
4077,9
4079,7
4081,0
4089,1
4093,7
4101,1
4102,2
4105,2
4107,1
4111,1
4120,7
4121,0
4126,0
4130,0
4132,2
4133,2
4136,2
4137,0
4140,2
4147,5
4149,1
4151,1
4156,1
4158,2
4159,1
4164,7
4165,6
4166,1
4171,2
4172,2
4185,7
4192,8
4195,1
4197,7
4199,2
4209,7
4211,2
4214,2
4215,2
4218,2
4220,6
4226,2
4227,5
4230,2
4231,7
4232,2
4233,2
4241,5
4244,1
4246,2
4249,0
4252,2
4261,0
4273,2
4274,2
4276,7
4288,1
4291,7
4293,1
4297,7
4298,2
4302,1
4305,1
4315,7
4316,7
4319,1
4322,7
4323,9
4331,1
4341,1
4342,0
4345,2
4346,1
4347,1
4350,1
4360,5
4361,0
4363,1
4366,2
4368,1
4369,1
4371,5
4374,1
4376,7
4377,9
4378,2
4379,1
4380,1
4381,2
4384,7
4387,1
4388,5
4390,2
4392,1
4394,5
4395,9
4398,2
4404,2
4407,1
4410,1
4414,7
4415,2
4417,2
4425,2
4431,0
4436,6
4439,2
4440,2
4442,1
4446,2
4453,5
4457,2
4466,6
4467,5
4483,2
4484,0
4485,2
4505,1
4507,2
4509,0
4515,1
4519,5
4520,1
4524,1
4540,9
4554,5
4555,0
4557,2
4559,5
4560,2
4563,5
4565,1
4585,2
4589,6
4593,1
4597,5
4598,1
4599,9
4607,2
4609,7
4611,1
4614,1
4615,5
4617,9
4619,2
4626,1
4629,1
4633,1
4635,2
4636,6
4638,2
4640,1
4660,0
4663,7
4664,0
4671,1
4673,2
4683,2
4692,5
4699,2
4705,2
4711,5
4712,1
4715,2
4719,1
4724,0
4726,1
4727,1
4730,2
4739,6
4741,1
4744,1
4751,1
4756,1
4757,1
4762,7
4763,2
4767,7
4769,9
4773,7
4781,2
4789,1
4791,6
4798,2
4800,1
4818,0
4820,1
4821,7
4831,5
4832,7
4836,9
4839,1
4841,1
4842,1
4844,7
4852,1
4853,2
4854,0
4859,2
4860,1
4861,0
4862,1
4865,9
4866,7
4871,1
4872,7
4873,6
4876,2
4879,2
4880,7
4883,2
4887,2
4889,6
4901,1
4903,0
4909,1
4913,3
4918,1
4919,7
4923,2
4925,7
4927,1
4932,9
4934,9
4935,7
4938,2
4943,2
4945,1
4946,1
4951,5
4952,6
4957,1
4958,1
4959,7
4962,1
4964,2
4966,7
4970,9
4979,1
4986,7
4988,2
4992,5
4997,2
5017,2
5026,1
5030,1
5043,0
5045,0
5046,1
5050,2
5061,5
5063,7
5067,1
5076,1
5078,5
5081,2
5093,5
5098,5
5101,5
5109,7
5110,2
5118,2
5119,6
5120,5
5121,2
5122,5
5124,0
5127,0
5128,7
5131,2
5137,1
5139,1
5141,2
5146,1
5152,0
5156,7
5160,7
5165,2
5171,2
5172,1
5186,1
5191,5
5192,2
5199,1
5202,7
5207,9
5208,2
5211,1
5213,2
5223,7
5224,2
5226,0
5227,2
5230,5
5236,7
5241,2
5248,1
5250,2
5254,7
5256,1
5257,7
5258,1
5260,7
5261,2
5268,0
5279,6
5286,2
5287,5
5289,2
5291,1
5297,1
5301,6
5302,2
5305,1
5313,7
5314,9
5315,2
5317,1
5321,1
5322,6
5324,2
5325,2
5333,0
5338,0
5339,2
5342,1
5349,1
5353,2
5363,6
5368,1
5373,1
5374,2
5376,9
5377,1
5379,1
5382,1
5384,9
5390,2
5392,7
5395,7
5403,5
5405,7
5412,2
5419,7
5423,6
5424,2
5426,5
5430,6
5432,2
5433,7
5435,1
5436,7
5437,1
5442,7
5443,2
5447,5
5453,6
5455,2
5459,7
5466,7
5467,2
5468,5
5479,9
5493,1
5500,2
5502,6
5515,1
5517,0
5521,0
5522,9
5523,3
5524,5
5527,7
5528,1
5548,2
5562,0
5566,1
5568,2
5569,5
5572,5
5575,1
5581,2
5582,0
5585,1
5586,1
5588,7
5596,1
5600,2
5602,9
5623,7
5625,1
5629,2
5637,7
5642,1
5647,7
5652,2
5653,2
5659,5
5660,9
5665,9
5666,1
5668,2
5673,1
5676,2
5686,2
5692,7
5693,9
5697,2
5698,1
5701,2
5702,6
5706,2
5709,2
5714,2
5718,1
5723,1
5728,2
5729,2
5740,2
5742,2
5749,2
5756,6
5758,7
5768,7
5772,1
5773,9
5774,1
5776,2
5777,1
5778,0
5783,5
5787,2
5799,2
5800,2
5801,1
5803,5
5804,2
5810,1
5814,7
5815,5
5820,1
5824,1
5827,7
5828,9
5829,1
5836,1
5837,1
5845,2
5848,0
5849,3
5851,7
5854,1
5859,7
5860,2
5862,1
5864,7
5867,7
5868,1
5869,1
5875,7
5878,7
5884,5
5885,1
5892,1
5898,1
5901,1
5902,1
5904,5
5905,7
5909,6
5923,2
5925,7
5927,9
5930,7
5931,5
5938,1
5940,1
5946,1
5954,1
5957,7
5960,2
5963,2
5964,6
5986,6
5993,1
6002,2
6004,0
6011,7
6020,5
6022,2
6033,2
6034,7
6035,1
6036,7
6048,0
6049,0
6052,7
6056,5
6061,1
6065,2
6067,1
6071,2
6072,2
6074,2
6079,2
6081,6
6083,1
6089,7
6092,2
6094,2
6097,2
6100,7
6109,2
6111,7
6116,6
6125,7
6136,2
6141,1
6146,1
6156,2
6160,2
6164,1
6166,1
6167,1
6168,0
6169,1
6170,7
6186,1
6188,0
6195,7
6197,7
6200,6
6202,1
6208,1
6212,1
6214,9
6219,9
6221,9
6223,2
6228,2
6229,6
6231,5
6232,1
6233,2
6235,5
6236,9
6238,0
6243,1
6252,2
6255,2
6262,1
6266,1
6272,0
6275,2
6279,1
6282,0
6286,1
6290,2
6294,9
6297,0
6307,2
6309,2
6311,6
6314,7
6321,0
6328,2
6329,5
6331,2
6332,1
6333,2
6338,1
6339,1
6340,2
6343,2
6350,7
6357,0
6365,2
6367,1
6368,2
6372,0
6373,1
6386,0
6401,2
6404,1
6408,2
6412,1
6415,6
6416,2
6417,7
6420,1
6423,2
6424,1
6429,0
6430,5
6435,7
6437,7
6440,2
6444,9
6445,2
6453,6
6457,9
6461,1
6463,1
6466,9
6472,1
6476,7
6491,9
6492,0
6496,2
6499,7
6501,0
6503,1
6504,6
6510,7
6514,5
6519,2
6522,7
6527,1
6535,2
6538,9
6540,1
6541,2
6546,2
6550,0
6564,5
6571,7
6579,5
6581,1
6582,7
6584,7
6589,1
6596,0
6599,7
6611,7
6612,2
6615,5
6616,1
6619,1
6628,2
6641,9
6642,7
6645,1
6650,5
6659,2
6662,0
6663,9
6670,2
6673,2
6676,2
6691,1
6693,2
6697,1
6699,5
6702,7
6707,1
6710,6
6711,0
6713,7
6714,7
6715,7
6717,2
6725,7
6729,2
6731,3
6732,2
6736,6
6742,1
6746,1
6747,1
6750,2
6757,7
6761,2
6766,9
6767,1
6776,7
6777,1
6780,5
6783,1
6792,7
6793,2
6794,2
6795,5
6812,1
6813,1
6821,1
6822,5
6825,7
6827,7
6828,2
6829,2
6836,2
6837,9
6838,1
6839,6
6843,5
6858,1
6859,6
6861,2
6878,7
6879,2
6882,7
6884,2
6891,2
6895,7
6899,9
6900,7
6904,2
6906,7
6911,6
6918,5
6919,2
6920,2
6928,5
6930,5
6932,0
6935,2
6937,1
6944,1
6945,0
6946,7
6948,5
6950,1
6955,6
6956,7
6958,7
6967,2
6972,5
6975,7
6984,1
6986,7
6989,7
6992,5
7003,2
7008,1
7012,9
7013,1
7014,2
7018,7
7020,5
7022,7
7032,7
7036,7
7041,1
7046,2
7057,2
7059,1
7062,2
7066,0
7073,6
7079,2
7080,9
7081,5
7082,7
7083,7
7086,2
7088,9
7101,1
7102,2
7103,2
7106,1
7115,1
7120,2
7123,5
7124,0
7133,2
7137,2
7141,9
7142,5
7150,5
7153,0
7157,9
7176,1
7177,1
7178,9
7180,2
7182,1
7186,0
7187,1
7189,7
7192,7
7194,1
7196,2
7201,3
7202,1
7203,7
7230,5
7234,2
7237,7
7238,1
7239,1
7250,2
7253,3
7258,9
7269,2
7271,7
7272,2
7276,1
7283,2
7285,7
7287,1
7293,2
7300,1
7301,6
7305,5
7308,2
7313,1
7319,2
7325,7
7326,1
7329,2
7335,7
7343,1
7347,2
7358,2
7365,1
7368,2
7376,2
7378,5
7379,3
7386,1
7389,2
7390,1
7393,1
7394,9
7396,2
7401,1
7402,1
7403,9
7413,9
7414,6
7416,7
7419,7
7427,2
7437,7
7438,0
7439,6
7440,1
7451,1
7452,1
7461,3
7470,7
7484,2
7488,7
7500,2
7503,1
7504,7
7509,7
7510,0
7512,9
7520,1
7526,1
7529,1
7532,7
7535,1
7537,2
7538,2
7547,1
7550,1
7558,7
7559,1
7561,2
7572,6
7581,1
7585,1
7587,2
7589,9
7594,0
7595,1
7597,0
7598,2
7601,1
7604,1
7605,2
7608,2
7609,1
7615,0
7616,1
7620,5
7621,7
7631,2
7632,7
7650,9
7654,1
7656,7
7657,1
7663,5
7672,2
7673,7
7677,5
7682,7
7689,0
7691,2
7699,1
7707,2
7709,1
7718,0
7721,1
7724,2
7730,2
7731,5
7735,1
7737,1
7746,1
7752,7
7763,7
7765,1
7767,5
7768,9
7773,1
7774,1
7778,1
7782,0
7791,7
7802,1
7806,1
7807,2
7811,2
7814,9
7822,2
7823,2
7826,2
7829,7
7830,1
7831,2
7841,1
7846,2
7848,7
7857,2
7859,2
7861,1
7865,2
7866,5
7869,2
7872,1
7874,0
7878,5
7882,1
7884,7
7885,0
7889,1
7906,1
7915,1
7923,9
7927,7
7929,5
7940,2
7947,2
7963,6
7966,7
7968,0
7972,2
7976,5
7978,5
7985,1
7988,2
7990,9
7993,1
7999,1
8002,1
8006,1
8007,2
8008,2
8014,7
8016,2
8021,1
8023,1
8037,1
8045,2
8047,7
8048,5
8049,1
8063,2
8064,5
8065,7
8073,2
8085,1
8094,1
8096,0
8102,1
8103,2
8107,6
8116,2
8127,7
8135,7
8139,1
8143,7
8149,7
8151,2
8156,1
8157,0
8166,2
8167,1
8168,5
8170,1
8172,1
8179,7
8180,5
8186,6
8200,7
8203,5
8205,2
8208,6
8209,6
8214,2
8216,5
8217,1
8224,2
8226,0
8227,1
8232,2
8234,1
8236,0
8237,1
8239,2
8241,1
8246,7
8249,7
8250,2
8258,6
8264,6
8267,2
8268,2
8269,6
8274,5
8278,5
8279,1
8282,2
8283,1
8287,7
8291,1
8293,6
8298,0
8299,7
8305,9
8310,2
8322,2
8323,2
8326,2
8331,1
8345,1
8346,2
8351,7
8353,5
8356,1
8358,2
8362,7
8368,1
8370,1
8374,7
8376,2
8384,1
8387,5
8389,1
8394,0
8400,5
8407,7
8409,7
8412,1
8417,1
8423,1
8431,2
8439,1
8445,7
8450,2
8452,6
8457,6
8459,2
8465,7
8467,2
8473,8
8478,1
8481,5
8486,5
8495,1
8496,5
8499,2
8502,1
8512,2
8513,2
8514,0
8520,2
8526,7
8528,1
8529,3
8535,2
8541,9
8542,7
8549,1
8550,1
8552,3
8554,7
8555,2
8568,2
8578,6
8579,1
8580,1
8593,1
8594,2
8600,2
8601,2
8612,7
8614,2
8627,1
8628,5
8632,1
8639,0
8642,9
8645,1
8650,2
8653,2
8654,1
8655,0
8660,1
8667,1
8668,1
8669,1
8671,5
8677,1
8681,2
8684,7
8691,1
8692,2
8695,1
8698,7
8709,0
8714,2
8717,2
8721,7
8727,9
8730,1
8736,6
8741,1
8743,1
8745,7
8746,5
8752,1
8753,2
8755,2
8762,7
8764,5
8765,2
8768,1
8770,5
8774,2
8776,6
8782,2
8783,7
8788,2
8789,1
8791,7
8795,1
8799,2
8802,5
8803,1
8806,2
8812,2
8815,1
8818,9
8821,0
8823,1
8825,9
8828,6
8834,0
8836,2
8838,0
8841,1
8843,6
8848,2
8851,7
8853,9
8855,7
8856,2
8859,0
8878,2
8884,2
8891,7
8892,1
8898,2
8899,2
8901,7
8907,2
8919,1
8920,9
8922,2
8923,6
8926,1
8930,9
8939,9
8946,2
8947,7
8949,1
8951,1
8953,6
8954,1
8957,1
8966,1
8978,9
8980,9
8981,6
8982,5
8985,2
8988,1
8989,1
8992,1
8996,7
8998,1
9003,7
9005,7
9007,1
9008,2
9010,1
9015,7
9018,7
9022,7
9026,1
9027,1
9028,1
9032,2
9036,5
9037,1
9039,2
9040,1
9042,1
9044,2
9045,5
9046,1
9050,1
9051,1
9064,1
9065,1
9066,6
9070,0
9077,2
9083,5
9087,6
9089,9
9096,7
9098,6
9099,2
9107,1
9110,7
9116,2
9129,5
9143,1
9158,0
9161,1
9168,2
9171,2
9174,1
9182,0
9190,5
9193,2
9200,2
9203,6
9209,2
9216,5
9218,1
9222,7
9225,9
9233,9
9245,9
9248,7
9257,1
9258,0
9259,1
9266,7
9270,1
9271,2
9272,7
9273,0
9278,2
9279,9
9281,6
9293,2
9294,7
9299,7
9300,1
9301,7
9304,9
9306,2
9311,5
9317,1
9318,2
9319,7
9325,2
9327,7
9328,2
9332,2
9336,5
9342,7
9345,1
9352,1
9358,3
9366,1
9368,5
9372,2
9377,1
9378,1
9380,2
9386,1
9388,9
9392,2
9393,1
9394,1
9403,2
9404,1
9411,1
9415,1
9419,0
9420,7
9421,1
9422,1
9423,1
9427,7
9432,7
9434,7
9437,1
9440,2
9444,2
9446,5
9449,5
9453,1
9456,1
9458,6
9461,2
9464,9
9465,2
9466,2
9473,1
9476,1
9480,5
9483,2
9486,1
9489,1
9494,1
9496,2
9504,5
9507,7
9508,1
9518,1
9522,7
9525,1
9526,9
9528,1
9535,9
9536,2
9540,7
9546,1
9553,7
9554,2
9561,1
9567,1
9571,9
9578,1
9581,1
9591,5
9594,5
9598,1
9600,7
9611,1
9612,1
9613,1
9615,6
9633,2
9634,9
9639,2
9645,1
9648,2
9662,5
9672,9
9677,0
9679,1
9688,1
9689,7
9691,1
9695,2
9698,1
9700,2
9702,7
9706,1
9714,1
9715,7
9716,7
9723,1
9724,2
9725,7
9730,1
9732,7
9733,7
9737,1
9740,1
9741,1
9742,7
9744,1
9745,2
9747,2
9758,1
9760,7
9763,7
9765,0
9766,2
9769,2
9778,2
9781,2
9782,5
9785,2
9789,1
9793,7
9796,1
9798,2
9801,7
9802,1
9807,2
9810,9
9825,1
9826,1
9838,1
9840,2
9847,6
9850,1
9852,1
9860,5
9868,2
9869,5
9871,2
9883,0
9889,5
9894,0
9895,2
9899,1
9901,5
9902,1
9903,2
9904,5
9905,2
9917,0
9919,2
9925,5
9926,3
9927,0
9928,2
9939,2
9944,7
9945,9
9949,2
9951,0
9960,1
9961,2
9970,1
9972,7
9974,5
9975,2
9981,5
9982,5
9983,7
9985,0
9989,2
9998,1
10005,7
10009,2
10011,1
10015,1
10019,2
10029,0
10033,2
10041,2
10043,2
10046,1
10054,6
10058,2
10062,2
10063,1
10066,1
10068,2
10071,9
10083,7
10085,1
10086,2
10091,9
10095,2
10097,1
10098,1
10101,2
10102,1
10107,2
10108,2
10110,6
10112,5
10119,2
10132,1
10149,5
10153,9
10160,1
10167,1
10173,6
10179,9
10181,7
10186,2
10187,5
10188,5
10191,0
10194,0
10204,2
10207,6
10210,7
10214,7
10217,1
10223,2
10225,1
10229,2
10232,2
10234,1
10235,6
10237,5
10241,1
10243,9
10245,1
10251,1
10257,2
10258,2
10259,1
10260,7
10261,1
10262,2
10265,1
10266,7
10270,0
10271,0
10273,7
10274,1
10275,9
10278,1
10287,1
10288,5
10296,9
10301,7
10302,7
10309,1
10317,1
10319,2
10331,7
10341,9
10347,1
10349,2
10350,2
10364,7
10365,1
10369,5
10371,1
10373,5
10376,9
10377,7
10378,1
10379,1
10382,7
10385,1
10389,1
10392,2
10397,5
10401,2
10405,1
10412,1
10415,2
10416,1
10420,2
10423,1
10428,9
10436,1
10444,2
10446,7
10452,8
10456,2
10458,1
10460,1
10462,7
10469,7
10470,2
10471,9
10472,2
10485,6
10487,0
10488,0
10493,7
10495,2
10497,1
10505,7
10514,1
10516,2
10521,2
10523,2
10525,5
10528,7
10529,0
10530,2
10532,6
10547,2
10549,7
10551,2
10567,5
10570,5
10572,5
10573,2
10576,1
10577,0
10580,7
10586,5
10594,1
10596,7
10605,7
10619,9
10621,2
10624,1
10627,1
10628,1
10637,2
10638,7
10640,1
10644,7
10648,6
10649,2
10655,1
10657,6
10660,1
10661,1
10664,7
10665,6
10666,5
10667,2
10670,2
10672,2
10686,7
10693,1
10694,6
10696,1
10702,1
10703,2
10704,2
10705,7
10711,5
10730,1
10734,2
10737,1
10738,1
10756,9
10758,3
10762,1
10763,9
10764,7
10770,2
10775,7
10778,1
10781,1
10783,1
10784,5
10785,1
10789,2
10795,1
10799,3
10800,0
10802,2
10805,7
10807,0
10809,6
10810,2
10812,1
10824,7
10830,7
10833,9
10839,6
10840,2
10843,2
10862,9
10866,6
10868,0
10875,7
10882,5
10896,1
10897,1
10906,3
10909,1
10922,5
10923,5
10928,1
10930,5
10942,6
10945,7
10946,2
10954,1
10959,2
10963,7
10965,5
10973,1
10979,0
10987,2
10992,1
10993,2
10996,2
10997,9
11003,2
11006,9
11009,7
11018,2
11028,5
11029,5
11041,2
11042,1
11045,6
11046,7
11052,2
11056,0
11074,2
11075,7
11076,2
11077,1
11078,1
11080,2
11085,2
11089,9
11093,5
11094,1
11095,5
11110,1
11122,1
11125,1
11129,0
11130,2
11132,1
11133,5
11140,1
11154,2
11155,9
11156,1
11158,0
11163,9
11170,7
11175,5
11179,0
11182,2
11187,9
11190,1
11193,0
11199,1
11204,6
11205,7
11210,1
11213,7
11222,1
11224,7
11227,1
11228,7
11230,2
11231,1
11233,5
11259,6
11260,0
11269,1
11270,2
11276,7
11277,2
11278,1
11281,7
11282,5
11283,1
11304,9
11306,2
11311,1
11312,1
11313,2
11315,1
11325,2
11326,2
11336,2
11337,1
11339,1
11345,1
11349,2
11356,7
11360,7
11364,1
11368,7
11369,0
11375,2
11388,2
11389,7
11390,1
11398,2
11403,0
11421,1
11433,9
